cand_id;cuenca;tipo_cuenca;r_squared;c2c_d;w_mean;w_std;w_min;w_max;widths
hc721_050;hc721;aguja;0.7777963099607564;0.201919;0.06355287128712869;0.028906771002575053;0.020192;0.100959;0.020192,0.031354,0.041731,0.047063,0.067767,0.091059,0.093911,0.099419,0.100959,0.098885,0.093428,0.081422,0.067819,0.047093,0.046103,0.032500,0.020192,0.026224,0.025429,0.026311,0.036546,0.052578,0.066381,0.081749,0.098782,0.098122,0.100959,0.096275,0.097847,0.083253,0.071642,0.058991,0.048467,0.029274,0.027781,0.022389,0.020192,0.031925,0.042643,0.059116,0.071240,0.085072,0.096559,0.100959,0.100959,0.100959,0.095757,0.085431,0.069662,0.056374,0.038845,0.026967,0.026464,0.026437,0.027573,0.038652,0.048561,0.063571,0.065613,0.088740,0.100952,0.100959,0.097663,0.100959,0.088477,0.080432,0.061478,0.045780,0.035568,0.031704,0.024268,0.023723,0.023371,0.033486,0.047539,0.055779,0.080238,0.081891,0.094748,0.100959,0.100959,0.099918,0.091007,0.080134,0.057752,0.055268,0.032156,0.024876,0.023787,0.020192,0.037110,0.027046,0.049507,0.062475,0.077730,0.088779,0.097068,0.100959,0.100959,0.100959,0.082057
hc721_040;hc721;aguja;0.7694181079586084;0.199764;0.06301318811881189;0.02851317336253955;0.02;0.099882;0.020000,0.026846,0.041724,0.051672,0.063791,0.079549,0.084333,0.099882,0.099882,0.099882,0.093528,0.076917,0.067859,0.058271,0.041639,0.027934,0.025263,0.020882,0.030070,0.024679,0.046300,0.046208,0.063090,0.080536,0.089459,0.099882,0.099882,0.099882,0.090327,0.087041,0.066051,0.051457,0.040446,0.022042,0.027441,0.033139,0.024956,0.035293,0.035879,0.057089,0.072518,0.091160,0.099882,0.099882,0.099882,0.097122,0.097773,0.085555,0.073776,0.050891,0.038165,0.035146,0.020000,0.020000,0.020000,0.035831,0.038892,0.060736,0.075267,0.076933,0.089695,0.099882,0.099882,0.099882,0.087942,0.069317,0.064737,0.054061,0.040051,0.035742,0.032433,0.028652,0.026575,0.033472,0.043096,0.065905,0.073373,0.078775,0.098986,0.099882,0.099882,0.099882,0.093363,0.078845,0.062149,0.049922,0.033214,0.021572,0.020000,0.020000,0.024594,0.042365,0.053036,0.066834,0.078603,0.097308,0.096112,0.094711,0.097858,0.094182,0.097146
hc627_027;hc627;amplia;0.7593222159374405;0.299503;0.08855200000000002;0.045076458813095695;0.02995;0.149752;0.054157,0.034279,0.064676,0.064156,0.132068,0.104639,0.129348,0.146298,0.141817,0.149752,0.149752,0.149494,0.144948,0.149752,0.149752,0.146747,0.146136,0.115586,0.133201,0.106811,0.076977,0.049116,0.032384,0.038468,0.029950,0.030287,0.036382,0.029950,0.036141,0.029950,0.048803,0.045776,0.038445,0.094633,0.095837,0.066364,0.110086,0.126112,0.118422,0.142001,0.134091,0.149752,0.140868,0.143147,0.125573,0.149299,0.141053,0.120445,0.111244,0.106659,0.107054,0.074436,0.060831,0.036757,0.029950,0.060588,0.031684,0.029950,0.038305,0.030798,0.051193,0.029950,0.069158,0.029950,0.063140,0.059776,0.092731,0.081517,0.124187,0.124748,0.147403,0.130422,0.143184,0.112559,0.149752,0.149752,0.137398,0.127137,0.149752,0.118530,0.107994,0.080304,0.124982,0.056236,0.055515,0.029950,0.029950,0.029950,0.029950,0.030560,0.029950,0.030247,0.037596,0.033601,0.044170,0.056698,0.067332,0.106754,0.118392,0.112679,0.126766
hc721_022;hc721;aguja;0.7590235632067759;0.207932;0.06299446534653465;0.028958655762236787;0.020793;0.103966;0.039118,0.023884,0.043093,0.050208,0.059349,0.085372,0.095884,0.098278,0.103902,0.098680,0.094109,0.084929,0.067661,0.047810,0.035974,0.021107,0.024064,0.020793,0.024290,0.035803,0.039178,0.047431,0.068654,0.085932,0.094455,0.093268,0.103966,0.102508,0.095679,0.081300,0.075218,0.055372,0.039398,0.029655,0.032938,0.026819,0.027643,0.029685,0.038052,0.065751,0.069586,0.079270,0.095454,0.097003,0.101754,0.093571,0.090708,0.090779,0.065706,0.057647,0.036962,0.022092,0.025486,0.020915,0.020793,0.031976,0.039299,0.054384,0.074170,0.086172,0.103384,0.094743,0.088787,0.099150,0.099540,0.076723,0.061590,0.051679,0.041549,0.031369,0.022972,0.020793,0.027507,0.028591,0.045688,0.056788,0.068659,0.092620,0.102699,0.092110,0.103966,0.092608,0.084127,0.074569,0.061443,0.069386,0.034641,0.020793,0.021278,0.030395,0.020793,0.038467,0.046982,0.059748,0.085823,0.083665,0.089278,0.099424,0.103396,0.103966,0.089815
hc627_049;hc627;amplia;0.7570051307157467;0.3;0.0894277722772277;0.045775611903136344;0.03;0.15;0.057060,0.048775,0.069236,0.067554,0.132881,0.105049,0.139499,0.147033,0.150000,0.150000,0.148035,0.145342,0.150000,0.142174,0.150000,0.143500,0.150000,0.109201,0.128700,0.109274,0.067853,0.055629,0.035454,0.031486,0.030000,0.030000,0.030000,0.030000,0.037745,0.030370,0.045238,0.040014,0.038258,0.106816,0.101129,0.063240,0.113728,0.138566,0.127122,0.142604,0.137118,0.150000,0.150000,0.144447,0.122586,0.150000,0.136559,0.117961,0.118651,0.116212,0.111945,0.055617,0.056057,0.030000,0.031803,0.065425,0.030000,0.038102,0.036540,0.030000,0.056156,0.033135,0.068504,0.039792,0.064646,0.055414,0.089899,0.081381,0.131253,0.126683,0.150000,0.144792,0.150000,0.125956,0.148209,0.145488,0.134933,0.127180,0.150000,0.109776,0.111585,0.077284,0.115457,0.064132,0.062577,0.033390,0.032282,0.030000,0.030232,0.032415,0.030000,0.030264,0.030000,0.030000,0.038035,0.058642,0.071334,0.104890,0.118340,0.092500,0.138061
hc627_014;hc627;amplia;0.754738222161842;0.3;0.0882041089108911;0.044841420363718;0.03;0.15;0.060196,0.036811,0.057504,0.065074,0.129033,0.104007,0.134898,0.150000,0.147567,0.150000,0.147945,0.150000,0.150000,0.149124,0.149847,0.143924,0.150000,0.113853,0.126972,0.103179,0.067692,0.042163,0.030000,0.033710,0.030000,0.030000,0.030000,0.030162,0.033586,0.031915,0.066388,0.038290,0.036540,0.106338,0.096812,0.064924,0.114698,0.126384,0.118623,0.133836,0.141835,0.149359,0.138978,0.136767,0.124044,0.143373,0.139725,0.114542,0.105556,0.105527,0.106115,0.065734,0.058847,0.037658,0.030000,0.069181,0.035707,0.030000,0.035482,0.030000,0.059604,0.030975,0.078724,0.030000,0.069413,0.059390,0.093367,0.079735,0.126550,0.123071,0.144976,0.132895,0.150000,0.124714,0.141885,0.150000,0.133137,0.130507,0.145843,0.113963,0.095637,0.068431,0.115998,0.057768,0.054352,0.032934,0.033665,0.030000,0.037848,0.030000,0.030000,0.030000,0.030000,0.037205,0.046709,0.051522,0.069352,0.111305,0.126721,0.098939,0.121055
hc042_002;hc042;aguja;0.753913305562746;0.243928;0.10726177227722773;0.004641251077242398;0.095015;0.121964;0.095015,0.102735,0.114017,0.104851,0.112378,0.111974,0.112763,0.108404,0.106962,0.121964,0.107033,0.105844,0.101257,0.110055,0.112561,0.104131,0.106624,0.101900,0.101446,0.113933,0.104245,0.111342,0.108517,0.112198,0.104866,0.112684,0.113810,0.109706,0.102887,0.107248,0.108195,0.103324,0.112582,0.115160,0.099768,0.106620,0.106418,0.113609,0.102015,0.112908,0.105594,0.102619,0.099959,0.111814,0.098712,0.111945,0.102217,0.110905,0.100116,0.114770,0.105750,0.110771,0.107509,0.105306,0.109049,0.114234,0.112180,0.103922,0.102468,0.111646,0.109932,0.108882,0.107778,0.100861,0.105649,0.106556,0.103551,0.100391,0.102188,0.105582,0.106345,0.107795,0.101977,0.109087,0.110921,0.103465,0.101511,0.100317,0.101576,0.113279,0.113481,0.109156,0.107508,0.104149,0.110015,0.100899,0.107786,0.108110,0.103336,0.105356,0.107896,0.108164,0.114683,0.107548,0.106787,0.105621,0.105471,0.106794,0.107079,0.111913,0.108609
hc627_048;hc627;amplia;0.7537427044665703;0.296542;0.08856269306930695;0.045250688105865404;0.029654;0.148271;0.060430,0.041998,0.066833,0.071490,0.123568,0.098247,0.148271,0.148271,0.148271,0.148271,0.148271,0.147901,0.144009,0.148271,0.148271,0.147645,0.145772,0.111274,0.129093,0.108708,0.058381,0.041970,0.032467,0.038678,0.038352,0.033636,0.031384,0.033440,0.036557,0.029654,0.044369,0.041342,0.039420,0.108590,0.094653,0.055077,0.109131,0.128910,0.131595,0.136039,0.135004,0.148271,0.139213,0.143307,0.116433,0.148271,0.138238,0.122074,0.110525,0.112473,0.108408,0.060788,0.051832,0.043429,0.032849,0.064449,0.029654,0.035335,0.035458,0.029654,0.053039,0.033164,0.080214,0.029654,0.071348,0.062654,0.081575,0.073415,0.134606,0.132250,0.148271,0.135659,0.148271,0.114185,0.148271,0.148271,0.127800,0.134131,0.148271,0.117081,0.100235,0.074867,0.119043,0.050759,0.059879,0.029654,0.033329,0.031047,0.029654,0.030527,0.029654,0.038014,0.029654,0.034976,0.036586,0.056456,0.067204,0.108517,0.130871,0.102168,0.125433
hc627_016;hc627;amplia;0.7398190064991391;0.3;0.08912191089108912;0.046137807197053224;0.03;0.15;0.060903,0.030000,0.076561,0.067200,0.129288,0.101012,0.141767,0.150000,0.146867,0.150000,0.150000,0.150000,0.144253,0.148362,0.143771,0.150000,0.149066,0.117818,0.128460,0.102737,0.063283,0.040468,0.030000,0.037055,0.030490,0.030000,0.030000,0.030832,0.032903,0.033804,0.046221,0.040562,0.040785,0.104432,0.089741,0.070441,0.119483,0.119343,0.124057,0.145278,0.145304,0.150000,0.142452,0.145360,0.114755,0.150000,0.138493,0.120258,0.118397,0.115196,0.115419,0.068740,0.061659,0.030000,0.030000,0.057508,0.030528,0.034107,0.033396,0.034084,0.051639,0.037677,0.080495,0.030000,0.069053,0.061030,0.092551,0.081688,0.134663,0.117354,0.150000,0.140743,0.150000,0.128459,0.150000,0.150000,0.136767,0.124648,0.150000,0.118492,0.097780,0.078163,0.126755,0.050891,0.049982,0.030000,0.030000,0.030215,0.030000,0.030655,0.032840,0.031703,0.030429,0.037219,0.047639,0.049368,0.064281,0.109400,0.126035,0.103477,0.126323
hc627_009;hc627;amplia;0.7317446945179986;0.299358;0.08831412871287127;0.04487247607787731;0.029936;0.149679;0.055861,0.030674,0.075672,0.075837,0.125207,0.093284,0.141798,0.146208,0.140691,0.149679,0.148081,0.149679,0.149679,0.146615,0.148389,0.141705,0.149679,0.107852,0.126916,0.112271,0.068475,0.033997,0.029936,0.035180,0.036375,0.032645,0.033225,0.032770,0.035872,0.039760,0.046082,0.041183,0.039876,0.103363,0.091874,0.059599,0.119154,0.120462,0.118633,0.139481,0.136388,0.145279,0.142693,0.141684,0.117771,0.149679,0.141376,0.111503,0.120634,0.108533,0.111073,0.074792,0.052840,0.029936,0.029936,0.059208,0.039459,0.029936,0.034958,0.029936,0.060523,0.029936,0.069738,0.032336,0.074295,0.065457,0.087887,0.081305,0.130722,0.121564,0.143946,0.135886,0.149679,0.115586,0.144859,0.147619,0.129614,0.136412,0.149679,0.118419,0.100148,0.072421,0.120602,0.054429,0.058126,0.035365,0.029936,0.029936,0.029936,0.038054,0.029936,0.031184,0.033814,0.040045,0.032074,0.054848,0.070480,0.109521,0.118360,0.093157,0.130560
hc627_026;hc627;amplia;0.7262957197820467;0.297572;0.08924576237623763;0.04463332542127415;0.029757;0.148786;0.056321,0.040005,0.074531,0.071662,0.129050,0.102273,0.144489,0.148786,0.148786,0.148786,0.148786,0.148786,0.147211,0.148786,0.148786,0.146636,0.148786,0.121447,0.133616,0.096064,0.064139,0.048056,0.030347,0.043716,0.041529,0.029757,0.029757,0.029757,0.041407,0.029757,0.049387,0.033349,0.045809,0.101816,0.090028,0.070014,0.119102,0.134671,0.121412,0.137116,0.138905,0.144301,0.133281,0.138918,0.114275,0.148786,0.137155,0.126961,0.111955,0.113704,0.116425,0.068494,0.055728,0.029757,0.038344,0.060080,0.030024,0.032085,0.040793,0.029757,0.050127,0.034352,0.065825,0.044565,0.078728,0.059038,0.096345,0.076296,0.130811,0.128987,0.137515,0.128745,0.148786,0.113607,0.144006,0.148786,0.137859,0.128714,0.148786,0.116861,0.103832,0.070435,0.119220,0.054838,0.068766,0.032421,0.037412,0.029757,0.029757,0.029757,0.031789,0.029757,0.036478,0.038391,0.043481,0.045174,0.083189,0.109701,0.115355,0.097779,0.133547
hc627_051;hc627;amplia;0.7246523969083343;0.293401;0.0881119603960396;0.04521943221601776;0.02934;0.1467;0.051118,0.029340,0.072240,0.062508,0.125883,0.105167,0.141531,0.146700,0.146700,0.146700,0.146700,0.145167,0.146700,0.146700,0.146700,0.146700,0.142085,0.110247,0.127306,0.106664,0.063986,0.040192,0.033986,0.035257,0.029340,0.031356,0.031215,0.035045,0.029340,0.029340,0.050606,0.044201,0.036295,0.100123,0.091574,0.052004,0.120141,0.131397,0.130776,0.138424,0.132062,0.145645,0.139763,0.141931,0.115661,0.144744,0.143704,0.120467,0.125520,0.105617,0.105368,0.072732,0.059493,0.040703,0.029340,0.056263,0.034923,0.032406,0.029340,0.030349,0.052323,0.029340,0.075448,0.037842,0.064599,0.068466,0.092612,0.073383,0.136169,0.117281,0.146700,0.125606,0.146700,0.116605,0.146700,0.146700,0.137703,0.132277,0.146700,0.118396,0.105437,0.077554,0.122953,0.053329,0.067260,0.029340,0.029340,0.029340,0.029340,0.030196,0.035086,0.031878,0.029340,0.036415,0.039105,0.057760,0.072634,0.109343,0.119591,0.099676,0.129356
hc627_029;hc627;amplia;0.7231885940627425;0.296669;0.08802750495049504;0.04494276011313289;0.029667;0.148335;0.054582,0.040285,0.069166,0.069035,0.122740,0.094199,0.138282,0.148335,0.148335,0.148335,0.148335,0.148335,0.148335,0.148335,0.148335,0.139975,0.148335,0.119489,0.128940,0.107097,0.064834,0.040138,0.033821,0.032204,0.033208,0.033478,0.032682,0.030285,0.029953,0.031161,0.049921,0.042294,0.034681,0.107627,0.084590,0.065471,0.113327,0.127567,0.119677,0.140404,0.141154,0.144384,0.132967,0.132579,0.118760,0.134780,0.133265,0.123354,0.111199,0.129173,0.116860,0.060576,0.057252,0.029667,0.030330,0.062936,0.029667,0.040137,0.029667,0.029667,0.061714,0.035320,0.083225,0.030533,0.071044,0.056799,0.095018,0.074641,0.136663,0.120221,0.142933,0.148335,0.138383,0.119000,0.148335,0.142927,0.134726,0.128221,0.146483,0.117515,0.098130,0.080991,0.127503,0.048653,0.063516,0.029667,0.029667,0.032446,0.029667,0.032988,0.029667,0.037664,0.030162,0.037050,0.041818,0.046386,0.063906,0.112358,0.111978,0.099031,0.120992
hc042_015;hc042;aguja;0.7227221723701079;0.235447;0.10797716831683168;0.005248649948186689;0.095666;0.117724;0.108703,0.096156,0.106312,0.107667,0.101930,0.111311,0.111358,0.103366,0.109088,0.097254,0.110779,0.103356,0.111509,0.114611,0.107368,0.114631,0.103369,0.111188,0.102860,0.102893,0.103212,0.100895,0.116657,0.105115,0.108134,0.117724,0.113151,0.105454,0.117724,0.106169,0.114285,0.112383,0.111274,0.109886,0.105250,0.107626,0.106591,0.117724,0.107969,0.111153,0.113961,0.111418,0.108073,0.104408,0.101217,0.107328,0.108971,0.106129,0.114609,0.095666,0.104333,0.102629,0.105791,0.117724,0.109549,0.114237,0.098711,0.111892,0.103469,0.106976,0.108420,0.106839,0.109164,0.117048,0.103520,0.097890,0.112303,0.102887,0.102507,0.107720,0.108270,0.109601,0.117724,0.113965,0.112756,0.107771,0.110541,0.109546,0.101602,0.102836,0.114224,0.105341,0.108290,0.101930,0.105074,0.114006,0.104115,0.104898,0.102072,0.111872,0.101179,0.112135,0.115089,0.117387,0.105392,0.110571,0.101236,0.102364,0.104032,0.112553,0.107848
hc627_019;hc627;amplia;0.7212599211869146;0.3;0.08859371287128713;0.04492522998422355;0.03;0.15;0.058685,0.033950,0.068416,0.072625,0.133708,0.102817,0.141830,0.145711,0.150000,0.150000,0.150000,0.150000,0.144067,0.150000,0.145307,0.128185,0.139528,0.116919,0.129571,0.099095,0.066341,0.037337,0.041776,0.032860,0.030000,0.030000,0.033839,0.036506,0.034225,0.030000,0.058347,0.035857,0.034340,0.103948,0.098172,0.062720,0.114925,0.124584,0.119900,0.137574,0.137896,0.150000,0.143996,0.147681,0.127621,0.150000,0.147241,0.127377,0.114952,0.105628,0.107681,0.067390,0.054104,0.035573,0.030000,0.056520,0.033950,0.030000,0.035591,0.030000,0.050609,0.035783,0.070689,0.030000,0.063567,0.069141,0.090442,0.073217,0.125246,0.132320,0.139799,0.122741,0.150000,0.110736,0.146733,0.140312,0.134829,0.131869,0.150000,0.117388,0.103483,0.084618,0.112296,0.051315,0.063663,0.030000,0.030000,0.030000,0.036399,0.039410,0.037022,0.033686,0.030000,0.034239,0.041022,0.054983,0.076629,0.104478,0.118854,0.108939,0.134642
hc627_002;hc627;amplia;0.7205451870735076;0.29477;0.08811099009900988;0.04505521398349931;0.029477;0.147385;0.056431,0.035827,0.063814,0.066958,0.122826,0.097737,0.142288,0.147385,0.147385,0.144495,0.144996,0.147385,0.147385,0.140559,0.147385,0.142252,0.146415,0.113080,0.125839,0.098830,0.068008,0.047339,0.033307,0.030359,0.033318,0.029477,0.029501,0.040878,0.031848,0.034176,0.040053,0.048231,0.035107,0.099622,0.088445,0.060418,0.113622,0.138511,0.116311,0.136000,0.139458,0.147385,0.143156,0.147385,0.118995,0.147385,0.145083,0.116090,0.106225,0.107446,0.111452,0.069575,0.051518,0.029477,0.032242,0.063736,0.029477,0.038602,0.029477,0.034714,0.047407,0.029477,0.072833,0.029477,0.073217,0.065085,0.092807,0.080279,0.133016,0.122683,0.145155,0.131393,0.143766,0.109545,0.147385,0.147385,0.140586,0.127895,0.147385,0.122056,0.099530,0.072913,0.111554,0.066293,0.051442,0.029477,0.037109,0.029477,0.029477,0.035361,0.029477,0.037924,0.033815,0.033008,0.039052,0.050693,0.075878,0.114788,0.130276,0.104538,0.135615
hc721_048;hc721;aguja;0.7189932526618006;0.202656;0.06348921782178217;0.02875206894823465;0.020266;0.101328;0.027254,0.027713,0.047603,0.061183,0.068957,0.091269,0.082207,0.095075,0.101328,0.098473,0.094892,0.079586,0.075964,0.056707,0.039209,0.029489,0.023610,0.020266,0.020266,0.026109,0.036369,0.053634,0.073807,0.081378,0.100735,0.099259,0.101328,0.101328,0.089266,0.082634,0.068054,0.060619,0.037445,0.033989,0.024468,0.020266,0.021514,0.020266,0.047696,0.054451,0.082432,0.085818,0.094760,0.101328,0.092997,0.099148,0.094710,0.074074,0.061278,0.058157,0.040854,0.036608,0.027264,0.020266,0.024935,0.023857,0.045224,0.053390,0.077329,0.081169,0.099779,0.088326,0.101328,0.096444,0.087448,0.080975,0.070308,0.061397,0.037336,0.029722,0.025402,0.022755,0.026148,0.047059,0.041884,0.061350,0.079365,0.095894,0.099805,0.098097,0.100375,0.098886,0.085463,0.084956,0.057926,0.054807,0.034191,0.027719,0.027496,0.020553,0.022820,0.028768,0.054618,0.068038,0.080411,0.083679,0.101328,0.101328,0.090561,0.091704,0.094698
hc042_017;hc042;aguja;0.7047700468983014;0.233055;0.10816316831683169;0.004715966413079425;0.097032;0.116528;0.103907,0.111870,0.109453,0.114697,0.107587,0.107558,0.107202,0.109545,0.104059,0.097951,0.106508,0.107651,0.116528,0.116528,0.108163,0.109453,0.105016,0.108110,0.100303,0.104740,0.110819,0.109254,0.113888,0.101565,0.111804,0.105398,0.106141,0.110759,0.107059,0.102578,0.112831,0.101269,0.109055,0.110367,0.109181,0.106894,0.108312,0.107263,0.111172,0.108787,0.108106,0.110138,0.108221,0.099584,0.101706,0.108908,0.104758,0.107835,0.108662,0.100607,0.103372,0.110335,0.099307,0.105636,0.109328,0.109943,0.103784,0.110507,0.098755,0.104768,0.116528,0.107494,0.112507,0.105539,0.110974,0.108878,0.101367,0.110105,0.103869,0.116528,0.116528,0.100985,0.103311,0.114982,0.106894,0.115383,0.114244,0.114303,0.097032,0.107858,0.115861,0.113009,0.103181,0.102989,0.114018,0.105317,0.102593,0.108125,0.113373,0.110704,0.109806,0.106806,0.105375,0.116528,0.110110,0.110280,0.114236,0.104586,0.108701,0.111560,0.116528
hc627_025;hc627;amplia;0.7022228298667954;0.3;0.08901608910891089;0.04492626752254088;0.03;0.15;0.058205,0.030738,0.061630,0.062031,0.133441,0.095208,0.146208,0.147137,0.150000,0.149021,0.149884,0.148603,0.146078,0.147465,0.147801,0.150000,0.149237,0.100929,0.125049,0.100817,0.067207,0.050751,0.038214,0.032343,0.030000,0.033542,0.030260,0.038739,0.034249,0.030000,0.048601,0.041476,0.038225,0.102489,0.105650,0.066965,0.109872,0.121397,0.123593,0.138553,0.145492,0.144387,0.132724,0.132968,0.131031,0.140320,0.150000,0.125630,0.117738,0.110943,0.117156,0.070718,0.058500,0.030000,0.030000,0.060000,0.036573,0.034872,0.040677,0.030000,0.050844,0.032263,0.081016,0.034632,0.074138,0.057263,0.095402,0.080464,0.128355,0.118467,0.150000,0.131148,0.143631,0.119058,0.150000,0.150000,0.135732,0.132643,0.142048,0.118314,0.097930,0.084282,0.121470,0.057264,0.061060,0.030000,0.031153,0.030499,0.030000,0.031676,0.036095,0.040246,0.037895,0.036808,0.035648,0.049733,0.076520,0.111094,0.120982,0.094482,0.129033
hc627_005;hc627;amplia;0.7012486824026943;0.29306;0.08826352475247526;0.0451892919254621;0.029306;0.14653;0.061262,0.030821,0.069187,0.067271,0.127710,0.102377,0.141136,0.146530,0.146530,0.146530,0.146530,0.142837,0.146530,0.143199,0.143824,0.146530,0.146530,0.113434,0.129035,0.110934,0.058453,0.040220,0.033846,0.042951,0.029306,0.029306,0.029306,0.029306,0.030365,0.029306,0.049316,0.034664,0.040334,0.097843,0.098783,0.069359,0.113162,0.123019,0.128853,0.126949,0.145180,0.138236,0.137345,0.144120,0.121911,0.146530,0.136654,0.119248,0.119223,0.103371,0.114722,0.069311,0.061310,0.032674,0.029306,0.058574,0.029306,0.029306,0.033049,0.030532,0.060599,0.030125,0.078614,0.036183,0.063552,0.066556,0.096923,0.080762,0.129769,0.122344,0.146530,0.132170,0.146530,0.116264,0.146530,0.146530,0.145003,0.141372,0.146530,0.119406,0.105170,0.073464,0.119312,0.054932,0.059997,0.029306,0.029306,0.029879,0.032633,0.031598,0.032542,0.029306,0.033337,0.038618,0.045094,0.042747,0.072899,0.108120,0.118325,0.103743,0.128704
hc627_038;hc627;amplia;0.70038797925924;0.29362;0.08858871287128714;0.04490899417079399;0.029362;0.14681;0.060937,0.032336,0.076163,0.064336,0.131262,0.091148,0.137132,0.141580,0.140471,0.146810,0.146516,0.144297,0.146810,0.146810,0.146810,0.143236,0.146400,0.117320,0.123835,0.105339,0.071686,0.043030,0.037890,0.034400,0.029888,0.033814,0.031245,0.031210,0.033669,0.033653,0.043697,0.041306,0.038795,0.106133,0.090285,0.070065,0.121116,0.129638,0.125096,0.127898,0.144129,0.146810,0.135634,0.138826,0.120783,0.146810,0.139579,0.123717,0.106107,0.121096,0.121080,0.062588,0.056539,0.029362,0.030946,0.065674,0.029362,0.036988,0.032410,0.030493,0.056390,0.039042,0.067988,0.033429,0.070177,0.061393,0.088849,0.088358,0.135353,0.123837,0.140261,0.133546,0.146810,0.121121,0.146810,0.146259,0.139567,0.126774,0.146810,0.116377,0.097769,0.079092,0.129119,0.056750,0.059879,0.029362,0.029362,0.029362,0.029362,0.029362,0.029362,0.032322,0.036629,0.031567,0.044302,0.045804,0.075535,0.114090,0.126455,0.103273,0.126556
hc721_041;hc721;aguja;0.700269678664042;0.20727;0.062315089108910884;0.02952534997406584;0.020727;0.103635;0.024243,0.032243,0.043441,0.049032,0.063476,0.082338,0.089388,0.102436,0.103008,0.100210,0.092367,0.081386,0.077661,0.047346,0.039093,0.032966,0.023371,0.020727,0.020727,0.027682,0.039778,0.053058,0.069703,0.084542,0.092264,0.103635,0.099080,0.103635,0.093943,0.084795,0.065774,0.039356,0.039375,0.030473,0.020727,0.020727,0.020727,0.034047,0.035724,0.056055,0.065270,0.084817,0.101000,0.097844,0.098757,0.089132,0.089610,0.072259,0.073705,0.054110,0.041138,0.021296,0.026235,0.020727,0.020727,0.035250,0.042202,0.049788,0.074659,0.086883,0.089434,0.100009,0.103635,0.096020,0.089057,0.073069,0.068976,0.055998,0.037396,0.027274,0.022478,0.021720,0.020727,0.034279,0.042294,0.054897,0.078415,0.077882,0.100580,0.100674,0.103635,0.102679,0.088495,0.074830,0.068199,0.045285,0.036841,0.027777,0.020727,0.020727,0.020727,0.031813,0.054991,0.061489,0.072703,0.085717,0.097032,0.103635,0.103635,0.103635,0.088470
hc627_020;hc627;amplia;0.6999727991112776;0.3;0.08860383168316831;0.045036661900390504;0.03;0.15;0.061479,0.041035,0.067437,0.063834,0.122230,0.099685,0.135962,0.150000,0.150000,0.145359,0.144979,0.150000,0.150000,0.145788,0.150000,0.144208,0.144396,0.107826,0.131789,0.095186,0.081092,0.044193,0.030000,0.037485,0.038146,0.030745,0.030860,0.032410,0.037377,0.030000,0.040099,0.041167,0.045062,0.095643,0.096547,0.062511,0.117090,0.129266,0.114196,0.138847,0.140155,0.144439,0.135451,0.132981,0.123198,0.150000,0.142578,0.114488,0.119069,0.117817,0.113579,0.064874,0.060797,0.030824,0.030000,0.059227,0.035782,0.034529,0.037349,0.033418,0.066899,0.030000,0.072418,0.038508,0.068794,0.062110,0.103405,0.072812,0.131896,0.127423,0.134100,0.129417,0.148867,0.123189,0.150000,0.150000,0.146447,0.137174,0.144810,0.109657,0.101396,0.079354,0.117221,0.048891,0.042659,0.036062,0.034158,0.030000,0.036586,0.035196,0.032420,0.030538,0.030000,0.033628,0.030000,0.048580,0.063171,0.108889,0.122057,0.106468,0.139303
hc042_039;hc042;aguja;0.6967854124582231;0.234807;0.10805438613861387;0.004741089827443377;0.096622;0.117404;0.116102,0.111598,0.112714,0.106871,0.113796,0.110093,0.110305,0.113489,0.112220,0.116361,0.101463,0.106774,0.102921,0.109438,0.098325,0.101018,0.098801,0.096622,0.109888,0.107618,0.100373,0.109916,0.102740,0.105761,0.108440,0.110873,0.114345,0.097094,0.108963,0.108907,0.111253,0.100436,0.107543,0.116410,0.109311,0.110754,0.102388,0.105557,0.105061,0.109733,0.098962,0.107309,0.102090,0.104717,0.105516,0.105131,0.106085,0.111414,0.106270,0.114583,0.107974,0.117404,0.104742,0.109373,0.112119,0.104756,0.115207,0.107494,0.103730,0.108363,0.110882,0.108154,0.106287,0.112114,0.103923,0.107880,0.110026,0.102588,0.109791,0.114468,0.117404,0.105906,0.113780,0.106830,0.109087,0.104282,0.107442,0.116230,0.105508,0.107131,0.098184,0.108595,0.110995,0.110094,0.116754,0.108138,0.108324,0.103085,0.103533,0.111117,0.113810,0.106676,0.104688,0.107885,0.112687,0.105039,0.104654,0.111486,0.112552,0.110456,0.109514
